WAVE_ID,TEST_ID,PREDICTION,VARIANCE,HITS,AVERAGE,TARGET,FITNESS
2,60,10.0020113032492,0.733649841745794,20,0.0,10.0,0.997992733896734
3,60,10.0020113032492,0.733649841745794,18,0.0,10.0,0.997992733896734
4,60,9.99900216178572,0.497722435078757,12,0.0,10.0,0.999003156473594
5,60,9.99757021507598,0.529561746904326,12,0.0,10.0,0.99757610457061
6,60,10.0028340795918,0.621187850519185,5,0.0,10.0,0.9971739297536
7,60,6.24715138354965,0.560761063912488,7,16.0,10.0,0.997159475229721
8,60,7.69074791424943,0.504860236548393,5,13.0,10.0,0.998442651118296
9,60,9.26459558641735,0.568915320117719,16,10.8,10.0,0.99469199822065
10,60,12.1964654091952,0.538492642567605,18,8.2,10.0,0.998658344498171
11,60,11.1147594179893,0.576402909656283,8,9.0,10.0,0.996364954818953
12,60,9.81153621999239,0.541521461491477,4,10.2,10.0,0.992442893501059
13,60,9.24260233803367,0.550859348103726,4,10.8,10.0,0.983615986887009
14,60,9.80695841751426,0.60357643400522,27,10.2,10.0,0.996972345561362
15,60,10.0005974630541,0.544525403964684,16,10.0,10.0,0.999402893701351
16,60,8.19648826280977,0.616377255816536,8,12.2,10.0,0.999767005638576
17,60,8.47440060544215,0.550928091509801,9,11.8,10.0,0.999824365109152
18,60,8.48234974677397,0.549974124049087,5,11.8,10.0,0.992286485099329
19,60,7.8081249243336,0.586415569992781,5,12.8,10.0,0.995643982449714
20,60,7.69186456864428,0.5765326225776,5,13.0,10.0,0.999557072612253
21,60,11.6286770096402,0.66173668721195,14,8.6,10.0,0.999230559622869
22,60,15.6236970833713,0.605412293853073,2,6.4,10.0,0.998698778709902
23,60,13.1771126911583,0.607277805541674,9,7.6,10.0,0.981144410913057
24,60,16.1245193212394,0.599880837359098,16,6.2,10.0,0.995507338290228
25,60,14.2867844405346,0.559118218668443,1,7.0,10.0,0.998930989176284
26,60,10.8574103257918,0.512878782830807,18,9.2,10.0,0.987991076008355
27,60,11.901521227735,0.520496640568605,9,8.4,10.0,0.996769791001785
28,60,10.8703454218349,0.543649508579044,11,9.2,10.0,0.999220403816965
29,60,9.43481083504438,0.562708645677162,6,10.6,10.0,0.999152148565274
30,60,9.09307197413163,0.60015858737298,13,11.0,10.0,0.99784178467684
31,60,11.1144967389236,0.539866289077683,8,9.0,10.0,0.996625795924271
32,60,8.77087874516176,0.514387695041368,10,11.4,10.0,0.998950024242428
33,60,10.6381524419098,0.653210727969349,9,9.4,10.0,0.999854590717678
34,60,10.4201656573694,0.559668388028208,16,9.6,10.0,0.99651320946078
35,60,10.8721499547043,0.592612027319673,4,9.2,10.0,0.997421926383042
36,60,8.93318173812998,0.558631906269088,7,11.2,10.0,0.995410848033035
37,60,10.6307166289148,0.582425453939697,7,9.4,10.0,0.992475799503044
38,60,10.8692030722058,0.631751679715698,20,9.2,10.0,0.999637985911068
