WAVE_ID,Hits,eCount,FireRate1,ShotSpeed1,Health1,FireRate2,ShotSpeed2,Health2,FireRate3,ShotSpeed3,Health3,FireRate4,ShotSpeed4,Health4,FireRate5,ShotSpeed5,Health5,FireRate6,ShotSpeed6,Health6
570,7,3,86.0,0.4020186,29,87.0,0.5028658,7,118.0,0.1472295,18,0,0,0,0,0,0,0,0,0
579,10,3,117.0,0.3887732,20,58.0,0.09616889,30,85.0,0.1537866,1,0,0,0,0,0,0,0,0,0
582,6,3,48.0,0.212481,25,96.0,0.04659618,6,107.0,0.4355711,12,0,0,0,0,0,0,0,0,0
583,5,3,82.0,0.427273,13,115.0,0.4134364,27,101.0,0.1030259,28,0,0,0,0,0,0,0,0,0
585,17,3,114.0,0.4992258,21,6.0,0.04298319,28,52.0,0.403309,5,0,0,0,0,0,0,0,0,0
588,4,3,45.0,0.3378064,17,93.0,0.3356827,14,84.0,0.03655501,16,0,0,0,0,0,0,0,0,0
590,6,3,83.0,0.1447302,4,69.0,0.1562639,19,49.0,0.3490563,18,0,0,0,0,0,0,0,0,0
599,5,3,32.0,0.2632333,1,74.0,0.04915114,27,15.0,0.2189771,27,0,0,0,0,0,0,0,0,0
600,10,3,24.0,0.2112614,14,39.0,0.3638159,26,102.0,0.2782734,11,0,0,0,0,0,0,0,0,0
608,6,3,72.0,0.1264512,10,8.0,0.1656343,28,23.0,0.2550704,16,0,0,0,0,0,0,0,0,0
614,7,3,11.0,0.1786247,23,64.0,0.4112141,21,67.0,0.2248564,20,0,0,0,0,0,0,0,0,0
617,11,3,76.0,0.06406935,15,26.0,0.2300734,29,50.0,0.454324,29,0,0,0,0,0,0,0,0,0
622,8,3,59.0,0.495046,7,8.0,0.2690422,3,27.0,0.2042153,29,0,0,0,0,0,0,0,0,0
626,14,3,12.0,0.09160192,18,11.0,0.05939044,28,82.0,0.3527043,13,0,0,0,0,0,0,0,0,0
631,2,3,92.0,0.1188823,4,92.0,0.1259045,22,104.0,0.257636,14,0,0,0,0,0,0,0,0,0
641,6,3,94.0,0.020557,10,118.0,0.03862591,13,93.0,0.377979,10,0,0,0,0,0,0,0,0,0
650,8,3,7.0,0.1407664,3,118.0,0.4759516,2,28.0,0.4403077,25,0,0,0,0,0,0,0,0,0
652,8,3,116.0,0.119095,28,20.0,0.1941127,15,21.0,0.2565565,4,0,0,0,0,0,0,0,0,0
658,13,3,38.0,0.1365075,25,63.0,0.1959319,24,99.0,0.3728618,30,0,0,0,0,0,0,0,0,0
669,8,3,57.0,0.1434882,18,35.0,0.1934707,10,102.0,0.4309074,29,0,0,0,0,0,0,0,0,0
670,3,3,119.0,0.3703503,22,42.0,0.1854844,11,29.0,0.1552983,9,0,0,0,0,0,0,0,0,0
673,8,3,87.0,0.3440996,30,49.0,0.1044889,26,80.0,0.01805795,25,0,0,0,0,0,0,0,0,0
679,8,3,55.0,0.3703363,16,22.0,0.1397637,29,99.0,0.4186828,17,0,0,0,0,0,0,0,0,0
683,11,3,18.0,0.3776697,29,72.0,0.1217021,24,113.0,0.2231267,14,0,0,0,0,0,0,0,0,0
695,4,3,55.0,0.3832715,2,80.0,0.08378096,5,27.0,0.3413055,8,0,0,0,0,0,0,0,0,0
696,10,3,50.0,0.2144104,16,74.0,0.4526569,13,56.0,0.5088386,29,0,0,0,0,0,0,0,0,0
720,8,3,20.0,0.4637862,24,93.0,0.3521599,13,85.0,0.4424015,20,0,0,0,0,0,0,0,0,0
724,14,3,83.0,0.4799997,18,48.0,0.3355515,14,15.0,0.06407751,22,0,0,0,0,0,0,0,0,0
739,8,3,115.0,0.04410668,28,85.0,0.02696783,4,101.0,0.3306676,4,0,0,0,0,0,0,0,0,0
750,8,3,16.0,0.07014735,17,80.0,0.2348489,15,82.0,0.4642089,17,0,0,0,0,0,0,0,0,0
751,9,3,59.0,0.01533724,18,107.0,0.3787098,17,13.0,0.04148401,25,0,0,0,0,0,0,0,0,0
753,5,3,23.0,0.4884106,6,63.0,0.2558766,24,95.0,0.3607701,24,0,0,0,0,0,0,0,0,0
756,2,3,38.0,0.3779398,7,51.0,0.3156776,1,111.0,0.2144499,25,0,0,0,0,0,0,0,0,0
769,3,3,31.0,0.04482682,19,115.0,0.1102348,21,40.0,0.06542607,5,0,0,0,0,0,0,0,0,0
771,8,3,70.0,0.2390992,17,44.0,0.09530999,17,6.0,0.4748102,21,0,0,0,0,0,0,0,0,0
773,4,3,47.0,0.3756309,27,15.0,0.1982094,10,90.0,0.08820237,14,0,0,0,0,0,0,0,0,0
774,12,3,92.0,0.122034,17,58.0,0.4648902,16,10.0,0.4067464,11,0,0,0,0,0,0,0,0,0
775,12,3,73.0,0.0666727,19,90.0,0.02965147,13,36.0,0.3584052,22,0,0,0,0,0,0,0,0,0
782,10,3,109.0,0.09956731,17,31.0,0.3045287,16,49.0,0.4485332,23,0,0,0,0,0,0,0,0,0
785,8,3,71.0,0.3401742,9,114.0,0.4018131,9,28.0,0.3505289,7,0,0,0,0,0,0,0,0,0
787,9,3,15.0,0.4605145,24,54.0,0.3236879,14,68.0,0.169065,26,0,0,0,0,0,0,0,0,0
793,10,3,11.0,0.3711125,24,26.0,0.3932012,28,54.0,0.2037884,2,0,0,0,0,0,0,0,0,0
796,2,3,44.0,0.454948,5,10.0,0.2606764,7,64.0,0.1685546,23,0,0,0,0,0,0,0,0,0
803,6,3,103.0,0.1091727,16,92.0,0.1787128,2,38.0,0.1055156,25,0,0,0,0,0,0,0,0,0
804,5,3,97.0,0.5053271,17,50.0,0.2229547,2,85.0,0.06117113,24,0,0,0,0,0,0,0,0,0
806,7,3,50.0,0.03527637,30,44.0,0.02211822,15,9.0,0.2265456,29,0,0,0,0,0,0,0,0,0
811,7,3,57.0,0.3384018,16,112.0,0.2845382,6,72.0,0.4276015,28,0,0,0,0,0,0,0,0,0
823,7,3,104.0,0.190017,7,14.0,0.04636146,16,117.0,0.1782294,12,0,0,0,0,0,0,0,0,0
825,2,3,102.0,0.4684215,5,90.0,0.4867866,2,51.0,0.1526123,9,0,0,0,0,0,0,0,0,0
839,7,3,114.0,0.4361359,1,21.0,0.2717969,17,42.0,0.1852305,8,0,0,0,0,0,0,0,0,0
842,9,3,88.0,0.01618518,3,77.0,0.223615,28,75.0,0.1871034,16,0,0,0,0,0,0,0,0,0
844,8,3,84.0,0.4218426,20,57.0,0.1817234,3,96.0,0.3562324,16,0,0,0,0,0,0,0,0,0
848,7,3,47.0,0.3447414,9,16.0,0.09112997,20,57.0,0.4621027,7,0,0,0,0,0,0,0,0,0
849,7,3,87.0,0.06194837,18,46.0,0.2768937,16,84.0,0.3513104,13,0,0,0,0,0,0,0,0,0
856,9,3,78.0,0.3694802,3,60.0,0.158116,30,60.0,0.315717,13,0,0,0,0,0,0,0,0,0
884,5,3,56.0,0.09385224,8,34.0,0.3945403,5,63.0,0.3711594,14,0,0,0,0,0,0,0,0,0
886,11,3,85.0,0.4036849,6,83.0,0.02283121,8,20.0,0.3710084,25,0,0,0,0,0,0,0,0,0
889,9,3,9.0,0.1178961,21,54.0,0.1404788,21,116.0,0.4579791,9,0,0,0,0,0,0,0,0,0
900,8,3,9.0,0.1839363,24,13.0,0.2228488,28,99.0,0.1144111,19,0,0,0,0,0,0,0,0,0
901,9,3,6.0,0.0338995,15,50.0,0.4604855,8,85.0,0.1853835,26,0,0,0,0,0,0,0,0,0
904,12,3,72.0,0.1803408,23,31.0,0.422016,3,39.0,0.4131506,21,0,0,0,0,0,0,0,0,0
910,4,3,93.0,0.09728302,28,23.0,0.2529025,2,9.0,0.3556632,5,0,0,0,0,0,0,0,0,0
917,11,3,26.0,0.01158149,23,8.0,0.06615932,23,52.0,0.3580335,2,0,0,0,0,0,0,0,0,0
919,12,3,39.0,0.2085963,16,58.0,0.1439768,6,15.0,0.3923709,26,0,0,0,0,0,0,0,0,0
923,11,3,46.0,0.08262517,6,17.0,0.1297346,28,34.0,0.07263131,26,0,0,0,0,0,0,0,0,0
928,8,3,91.0,0.3100035,24,47.0,0.3761584,12,89.0,0.3778214,5,0,0,0,0,0,0,0,0,0
931,10,3,46.0,0.3920284,30,98.0,0.4663849,27,52.0,0.06788535,11,0,0,0,0,0,0,0,0,0
935,7,3,55.0,0.253888,20,92.0,0.3345638,9,43.0,0.3121453,29,0,0,0,0,0,0,0,0,0
940,8,3,120.0,0.1623004,5,39.0,0.4748682,11,21.0,0.4050411,6,0,0,0,0,0,0,0,0,0
942,0,3,108.0,0.3136008,3,22.0,0.1237889,7,19.0,0.1264779,2,0,0,0,0,0,0,0,0,0
953,11,3,25.0,0.399892,29,94.0,0.1549538,15,46.0,0.1470766,11,0,0,0,0,0,0,0,0,0
962,15,3,89.0,0.04841401,15,39.0,0.4390891,26,23.0,0.2728998,12,0,0,0,0,0,0,0,0,0
964,15,3,14.0,0.2767382,6,16.0,0.1154284,24,29.0,0.4596521,27,0,0,0,0,0,0,0,0,0
975,10,3,59.0,0.07331826,11,41.0,0.3784998,28,77.0,0.1988359,1,0,0,0,0,0,0,0,0,0
986,7,3,95.0,0.1612621,23,50.0,0.2011971,21,84.0,0.4322276,2,0,0,0,0,0,0,0,0,0
1007,5,3,63.0,0.4556285,24,9.0,0.1851436,21,76.0,0.2966849,5,0,0,0,0,0,0,0,0,0
1009,3,3,43.0,0.1921327,5,67.0,0.3923224,13,69.0,0.2406244,13,0,0,0,0,0,0,0,0,0
1019,6,3,67.0,0.4122564,12,64.0,0.4107682,19,101.0,0.06219049,26,0,0,0,0,0,0,0,0,0
1028,7,3,31.0,0.3958955,19,73.0,0.1192149,9,7.0,0.3886638,19,0,0,0,0,0,0,0,0,0
1073,10,3,92.0,0.2552121,29,43.0,0.131754,7,73.0,0.09070237,22,0,0,0,0,0,0,0,0,0
1088,21,3,73.0,0.09664114,29,55.0,0.1154243,25,31.0,0.4954165,23,0,0,0,0,0,0,0,0,0
1092,9,3,21.0,0.1278194,26,64.0,0.4643008,26,95.0,0.405309,28,0,0,0,0,0,0,0,0,0
1098,4,3,82.0,0.3578349,17,57.0,0.01644535,10,83.0,0.1976417,17,0,0,0,0,0,0,0,0,0
1107,5,3,118.0,0.4094331,17,61.0,0.4275545,17,8.0,0.2947935,19,0,0,0,0,0,0,0,0,0
1109,4,3,101.0,0.1620818,1,72.0,0.347407,10,43.0,0.3210041,8,0,0,0,0,0,0,0,0,0
1118,2,3,115.0,0.4653462,11,96.0,0.1994484,2,102.0,0.2052033,19,0,0,0,0,0,0,0,0,0
1124,8,3,77.0,0.1790566,29,48.0,0.3843773,26,71.0,0.2175713,13,0,0,0,0,0,0,0,0,0
1128,4,3,42.0,0.104783,7,82.0,0.2782191,17,99.0,0.2828676,21,0,0,0,0,0,0,0,0,0
1130,13,3,109.0,0.1307636,24,75.0,0.2657437,25,26.0,0.2783376,10,0,0,0,0,0,0,0,0,0
1133,3,3,42.0,0.4677366,6,88.0,0.2585733,4,7.0,0.2363602,21,0,0,0,0,0,0,0,0,0
1139,10,3,84.0,0.2401264,28,84.0,0.178062,29,63.0,0.1837972,25,0,0,0,0,0,0,0,0,0
1140,10,3,46.0,0.48896,11,17.0,0.4368802,8,34.0,0.1291994,17,0,0,0,0,0,0,0,0,0
1145,4,3,44.0,0.07623543,5,67.0,0.3302779,13,62.0,0.4827381,15,0,0,0,0,0,0,0,0,0
1147,7,3,102.0,0.04482372,13,77.0,0.07312448,22,100.0,0.2694271,21,0,0,0,0,0,0,0,0,0
1149,10,3,76.0,0.2016322,21,81.0,0.1696617,18,48.0,0.4365059,27,0,0,0,0,0,0,0,0,0
1151,9,3,65.0,0.484755,28,47.0,0.1831009,5,83.0,0.1140789,8,0,0,0,0,0,0,0,0,0
1156,11,3,25.0,0.03000177,28,44.0,0.2501789,7,20.0,0.2372941,20,0,0,0,0,0,0,0,0,0
1158,9,3,107.0,0.4408858,13,69.0,0.02424945,26,109.0,0.1544729,15,0,0,0,0,0,0,0,0,0
1164,5,3,90.0,0.3688113,16,105.0,0.4608547,11,79.0,0.1924262,2,0,0,0,0,0,0,0,0,0
1176,7,3,12.0,0.2723996,3,111.0,0.1247843,28,19.0,0.101625,26,0,0,0,0,0,0,0,0,0
1181,6,3,118.0,0.2676946,12,35.0,0.2005449,8,103.0,0.252721,8,0,0,0,0,0,0,0,0,0
1184,2,3,20.0,0.5001612,7,96.0,0.01092936,2,44.0,0.03564443,9,0,0,0,0,0,0,0,0,0
1190,7,3,39.0,0.02122034,29,6.0,0.2219233,5,47.0,0.1051973,11,0,0,0,0,0,0,0,0,0
1194,1,3,88.0,0.3393616,4,105.0,0.43816,2,67.0,0.3549516,4,0,0,0,0,0,0,0,0,0
1201,8,3,72.0,0.3725425,3,42.0,0.2957959,11,64.0,0.3775909,25,0,0,0,0,0,0,0,0,0
1205,7,3,69.0,0.4122501,3,92.0,0.370699,12,35.0,0.1260652,18,0,0,0,0,0,0,0,0,0
1208,3,3,72.0,0.287972,2,78.0,0.1500878,12,70.0,0.1233173,12,0,0,0,0,0,0,0,0,0
1226,9,3,44.0,0.4135003,20,74.0,0.04504247,4,35.0,0.3656248,21,0,0,0,0,0,0,0,0,0
1227,12,3,12.0,0.4265481,23,36.0,0.2112675,12,72.0,0.4345946,26,0,0,0,0,0,0,0,0,0
1235,4,3,77.0,0.1514109,8,53.0,0.3184018,8,113.0,0.1342395,16,0,0,0,0,0,0,0,0,0
1238,6,3,81.0,0.06533231,7,62.0,0.4766043,20,57.0,0.0294931,22,0,0,0,0,0,0,0,0,0
1245,17,3,44.0,0.2398749,20,57.0,0.1675124,29,37.0,0.4594044,20,0,0,0,0,0,0,0,0,0
1248,12,3,15.0,0.2634499,29,67.0,0.4428819,10,52.0,0.4072027,13,0,0,0,0,0,0,0,0,0
1250,7,3,94.0,0.3637,2,11.0,0.3506038,9,32.0,0.3278159,6,0,0,0,0,0,0,0,0,0
1259,6,3,86.0,0.2325592,12,36.0,0.2616169,17,110.0,0.08633704,7,0,0,0,0,0,0,0,0,0
1281,11,3,74.0,0.4182431,28,93.0,0.4257342,24,106.0,0.1986062,15,0,0,0,0,0,0,0,0,0
1289,4,3,18.0,0.2077361,13,76.0,0.3566454,9,115.0,0.4101254,5,0,0,0,0,0,0,0,0,0
1310,8,3,108.0,0.2563393,30,117.0,0.2858545,27,19.0,0.1820206,18,0,0,0,0,0,0,0,0,0
1312,10,3,15.0,0.08321013,27,66.0,0.334801,22,72.0,0.4716139,1,0,0,0,0,0,0,0,0,0
1320,5,3,24.0,0.01448424,10,60.0,0.2331309,13,74.0,0.3078288,2,0,0,0,0,0,0,0,0,0
1325,10,3,81.0,0.149529,2,72.0,0.02603687,24,50.0,0.2180759,16,0,0,0,0,0,0,0,0,0
1330,4,3,24.0,0.1240316,9,21.0,0.3752692,17,95.0,0.3848623,6,0,0,0,0,0,0,0,0,0
1335,13,3,82.0,0.1006349,22,106.0,0.3481874,6,12.0,0.3865747,17,0,0,0,0,0,0,0,0,0
1337,7,3,64.0,0.183759,2,97.0,0.02104504,25,49.0,0.4496113,28,0,0,0,0,0,0,0,0,0
1340,5,3,75.0,0.05317821,10,117.0,0.4725001,10,67.0,0.3585152,27,0,0,0,0,0,0,0,0,0
1345,7,3,17.0,0.299578,14,88.0,0.1370719,23,115.0,0.4795403,13,0,0,0,0,0,0,0,0,0
1346,11,3,48.0,0.2026731,25,46.0,0.4000061,5,13.0,0.06889637,27,0,0,0,0,0,0,0,0,0
1347,11,3,66.0,0.123091,3,23.0,0.07752861,28,37.0,0.3878198,19,0,0,0,0,0,0,0,0,0
1358,9,3,43.0,0.4901391,8,54.0,0.2122353,28,25.0,0.1087849,24,0,0,0,0,0,0,0,0,0
1360,4,3,116.0,0.4463822,8,65.0,0.08815928,10,60.0,0.2204055,5,0,0,0,0,0,0,0,0,0
1367,3,3,50.0,0.1502077,19,101.0,0.265747,28,70.0,0.1609524,2,0,0,0,0,0,0,0,0,0
1369,4,3,81.0,0.131367,4,82.0,0.114366,5,15.0,0.1333587,6,0,0,0,0,0,0,0,0,0
