WAVE_ID,Hits,eCount,FireRate1,ShotSpeed1,Health1,FireRate2,ShotSpeed2,Health2,FireRate3,ShotSpeed3,Health3,FireRate4,ShotSpeed4,Health4,FireRate5,ShotSpeed5,Health5,FireRate6,ShotSpeed6,Health6
408,2,1,24.0,0.1245626,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,4,1,97.0,0.1786576,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1,1,100.0,0.391395,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,7,1,29.0,0.431092,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,1,1,117.0,0.399883,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,1,96.0,0.04669602,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,1,100.0,0.3523251,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,7,1,50.0,0.3469086,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2,1,21.0,0.3100199,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,1,96.0,0.1297881,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,3,1,98.0,0.4373364,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2,1,82.0,0.09537776,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1,1,27.0,0.1192712,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1,1,64.0,0.4154841,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,1,1,58.0,0.05118121,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,1,20.0,0.1338287,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,1,56.0,0.02373434,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2,1,88.0,0.1081283,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,3,1,15.0,0.4107892,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,1,100.0,0.04966213,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0,1,101.0,0.4456745,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2,1,88.0,0.09773274,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,1,1,43.0,0.3257539,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2,1,30.0,0.13324,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1,1,95.0,0.507202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0,1,54.0,0.06186558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2,1,54.0,0.4137833,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0,1,45.0,0.2928374,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,1,1,73.0,0.1432718,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,4,1,23.0,0.1132533,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,3,1,7.0,0.4684196,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,3,1,14.0,0.4727193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,5,1,17.0,0.2835799,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
