WAVE_ID,TEST_ID,PREDICTION,VARIANCE,HITS,AVERAGE,TARGET,FITNESS
2,79,7.99870958794605,0.511403742573158,22,0.0,8.0,0.998711250979616
3,79,7.99870958794605,0.511403742573158,4,0.0,8.0,0.998711250979616
4,79,7.99683715246147,0.657769078423751,15,0.0,8.0,0.996847124465799
5,79,7.98197656907766,0.610662446554501,5,0.0,8.0,0.982295661625311
6,79,8.00359826968063,0.540179465822644,7,0.0,8.0,0.996414631349994
7,79,8.00357836557275,0.613056915986451,19,0.0,8.0,0.996434393495888
8,79,7.99894589150714,0.557808318063191,3,0.0,8.0,0.998947001482581
9,79,8.00113487199108,0.61346437892165,39,0.0,8.0,0.998866414503544
10,79,8.00086034676066,0.51637037037037,32,0.0,8.0,0.999140392788048
11,79,7.99848169480171,0.527470375923149,25,0.0,8.0,0.998483996597543
12,79,7.99933709142779,0.527663723693709,26,0.0,8.0,0.999337530558374
13,79,7.99916606141702,0.542277527902715,6,0.0,8.0,0.999166756277331
14,79,7.99916899994887,0.480324282303293,42,0.0,8.0,0.999169689946472
15,79,7.99982045864644,0.576413682047865,5,0.0,8.0,0.999820490873847
16,79,7.99622549065755,0.531007940474207,5,0.0,8.0,0.996239684047984
17,79,8.00436435301025,0.559821200510856,13,0.0,8.0,0.995654611670243
18,79,7.97744838540682,0.611070797934366,19,0.0,8.0,0.977945744288164
19,79,8.01837446310036,0.538818146482315,1,0.0,8.0,0.9819570656953
20,79,8.01139943865691,0.612176467321895,9,0.0,8.0,0.988729043966607
21,79,7.9912186370253,0.497394080737409,2,0.0,8.0,0.991295077827439
22,79,8.00420356233874,0.601106890998945,17,0.0,8.0,0.995814033809984
23,79,7.99965366455601,0.605493586540063,38,0.0,8.0,0.999653784469791
24,79,7.99369333832856,0.500275417846632,18,0.0,8.0,0.993732862954966
25,79,8.00034389425393,0.53136065300683,6,0.0,8.0,0.999656223956785
26,79,8.00015793894675,0.650897662279971,26,0.0,8.0,0.999842085990776
27,79,8.00070175705792,0.673130323727025,17,0.0,8.0,0.999298735086091
28,79,7.9998571309257,0.553522683102893,22,0.0,8.0,0.999857151334759
29,79,8.00004633897564,0.545755899827864,14,0.0,8.0,0.999953663170229
30,79,8.00105055842284,0.55255905380643,15,0.0,8.0,0.99895054410785
31,79,7.99681375800843,0.569997112554834,12,0.0,8.0,0.996823877936948
32,79,8.00026935941732,0.575255039147093,42,0.0,8.0,0.999730713120723
33,79,7.99660171429254,0.484556610583597,11,0.0,8.0,0.996613223521075
34,79,7.99843797665439,0.617504914209562,11,0.0,8.0,0.998440412808995
35,79,8.00259634160601,0.555664167916042,8,0.0,8.0,0.997410381993626
36,79,7.99690190726486,0.538947637292465,6,0.0,8.0,0.99691147579402
37,79,8.00260009671882,0.563362874118496,9,0.0,8.0,0.997406646338326
38,79,7.99574852011317,0.587014270642457,7,0.0,8.0,0.995766518459993
39,79,7.99487162402481,0.56978488533511,5,0.0,8.0,0.994897789867047
40,79,8.00000725595253,0.620710311510911,5,0.0,8.0,0.99999274410028
41,79,8.0003921739986,0.557458715086901,3,0.0,8.0,0.999607979741163
42,79,8.00186927732705,0.565620078849464,26,0.0,8.0,0.998134210348184
43,79,7.99117844897418,0.494747293020157,8,0.0,8.0,0.991255588513076
44,79,7.99848862342761,0.563120884002443,18,0.0,8.0,0.998490904228064
45,79,7.98879246253364,0.51074607140874,7,0.0,8.0,0.988916679012524
46,79,8.00062633048776,0.520888222555389,8,0.0,8.0,0.999374061547598
47,79,7.99892399153068,0.56066544505525,27,0.0,8.0,0.99892514812365
48,79,7.99495777548763,0.511184518851685,14,0.0,8.0,0.994983071822169
49,79,7.99239251122113,0.546975512243878,27,0.0,8.0,0.992449948043429
50,79,7.99932872560098,0.552294852573713,3,0.0,8.0,0.999329175929046
51,79,7.99946141818496,0.640386029207618,6,0.0,8.0,0.999461708106589
52,79,7.99645719597415,0.540178577377978,14,0.0,8.0,0.99646970322289
53,79,8.00251339818398,0.536526625576101,7,0.0,8.0,0.997492903149161
54,79,7.9982908928179,0.584121272696985,6,0.0,8.0,0.998293808870368
55,79,7.99745254510789,0.574938086512299,2,0.0,8.0,0.997459018248709
56,79,8.00397078150408,0.519517130323727,9,0.0,8.0,0.996044923403159
57,79,7.99957322011623,0.622621022821922,39,0.0,8.0,0.999573402183875
58,79,7.99893234686241,0.584694430562496,18,0.0,8.0,0.998933485485652
59,79,7.9995124410088,0.484571603087345,17,0.0,8.0,0.999512678617677
60,79,7.99196723281441,0.511986006996502,24,0.0,8.0,0.99203124405845
61,79,8.00519036161944,0.544900549725137,20,0.0,8.0,0.99483643899275
62,79,8.0022247958738,0.519998223110667,17,0.0,8.0,0.997780142743547
63,79,8.00300091244696,0.561971680826254,7,0.0,8.0,0.997008066042611
64,79,7.99328772658372,0.541784107946027,8,0.0,8.0,0.993332480980504
65,79,8.00059373963805,0.623858959409184,8,0.0,8.0,0.999406612697607
66,79,7.99095417556256,0.564762618690655,3,0.0,8.0,0.991035268974198
67,79,7.98538854076343,0.63695752123938,21,0.0,8.0,0.985598960860623
68,79,8.00175880207476,0.544500860680771,2,0.0,8.0,0.998244285853643
69,79,7.99797649265162,0.605919484702093,12,0.0,8.0,0.997980578938142
70,79,7.99047445928142,0.59469120995058,51,0.0,8.0,0.990564339479589
71,79,7.99823450256734,0.591479260369815,5,0.0,8.0,0.998237614109595
72,79,7.99202170099929,0.54938908323616,14,0.0,8.0,0.992084850723845
73,79,8.00096104807637,0.605935587761675,4,0.0,8.0,0.999039874663704
74,79,8.00277029685622,0.549433061247154,15,0.0,8.0,0.997237356578501
