WAVE_ID,TEST_ID,PREDICTION,VARIANCE,HITS,AVERAGE,TARGET,FITNESS
2,45,5.00042935865571,0.769373091232162,7,0.0,5.0,0.999570825616244
3,45,5.00042935865571,0.769373091232162,4,0.0,5.0,0.999570825616244
4,45,5.00148444126772,0.684857941399671,3,0.0,5.0,0.998517759077834
5,45,4.99300963615767,0.677329390860126,4,0.0,5.0,0.993058162150768
6,45,4.9881909749274,0.617072574823699,7,0.0,5.0,0.988328800526096
7,45,5.66733873653231,0.736113498806153,6,4.4,5.0,0.985727216691556
8,45,5.69612898777515,0.615710144927536,17,4.4,5.0,0.985891103621424
9,45,5.21057764255425,0.614505413959687,4,4.8,5.0,0.997760716355704
10,45,3.36598973863568,0.616713421067244,9,7.4,5.0,0.987762960198415
11,45,3.31855079308096,0.657121661391526,5,7.6,5.0,0.971744479887316
12,45,2.93127436216066,0.600312399355878,1,8.6,5.0,0.97627875242149
13,45,3.01571139145708,0.666716863790327,2,8.2,5.0,0.967989463030597
14,45,3.5195141332031,0.539367316341829,8,7.2,5.0,0.954843619443316
15,45,5.95274891385535,0.500219334777056,9,4.2,5.0,0.99963217387115
16,45,5.00364911176157,0.536788494641568,5,5.0,5.0,0.996364155765087
17,45,5.004875659877,0.57253695374535,9,5.0,5.0,0.995147996775138
18,45,4.98967707972677,0.532207340774057,6,5.0,5.0,0.989782553833116
19,45,3.79089879698833,0.683608529068799,10,6.6,5.0,0.996989083967663
20,45,3.3776704658127,0.634419567993781,9,7.4,5.0,0.999292588235824
21,45,3.21597625366708,0.714425009717363,1,7.8,5.0,0.989268369105509
22,45,3.23354959571547,0.642031650841246,4,7.8,5.0,0.972364061020246
23,45,3.5447208812427,0.630575378977178,7,7.0,5.0,0.97398705545518
24,45,4.15724611404791,0.520476983730357,3,6.0,5.0,0.990667366273061
25,45,4.03021624077142,0.58935532233883,4,6.2,5.0,0.997962336852555
26,45,5.20517574169892,0.515948248098173,13,4.8,5.0,0.996852347321843
27,45,6.58100331785255,0.569778110944528,3,3.8,5.0,0.997948268724459
28,45,4.00857313725272,0.607225942584263,3,6.2,5.0,0.976863068370577
29,45,4.17394281092332,0.608332167249708,10,6.0,5.0,0.992776415499152
30,45,4.82047541341179,0.575612416014215,4,5.2,5.0,0.987378239806816
31,45,3.78475889375529,0.545271697484591,9,6.6,5.0,0.996889809394677
32,45,3.75817256879379,0.635528569048809,2,6.6,5.0,0.971150781983257
33,45,4.31488366723922,0.632799711255483,7,5.8,5.0,0.995481668300283
34,45,4.45930758566123,0.631068687878283,5,5.6,5.0,0.995046530300819
35,45,3.90239139431872,0.613201843522683,10,6.4,5.0,0.996156225975543
36,45,4.62898610127542,0.555032261646954,1,5.4,5.0,0.999356885504801
37,45,3.77152033807405,0.66021478149814,8,6.6,5.0,0.98390484178664
38,45,4.98953182877119,0.529635848742296,7,5.0,5.0,0.989640276380011
39,45,4.01309384490918,0.497450052751402,3,6.2,5.0,0.981196141767946
40,45,4.0704940067392,0.5787989338664,6,6.2,5.0,0.963172201854415
41,45,4.31869357199315,0.618187128657893,4,5.8,5.0,0.991720380067642
42,45,4.99997743703121,0.580335165750458,21,5.0,5.0,0.999977437540779
43,45,4.46394971641447,0.60874707090899,8,5.6,5.0,0.999664114983898
44,45,3.0478170652808,0.614424010217114,3,8.2,5.0,0.999037504761593
45,45,2.97154651909941,0.602701871286579,4,8.4,5.0,0.995377509517029
46,45,2.950031379627,0.568140929535232,6,8.4,5.0,0.974507757522
47,45,3.14801291799402,0.539745571658615,12,8.0,5.0,0.977504763531918
48,45,3.00769172382793,0.607282580931756,5,8.4,5.0,0.969460775228975
49,45,3.79718959795216,0.514312621467044,2,6.6,5.0,0.990775081566439
50,45,4.16265992835834,0.523582208895552,7,6.0,5.0,0.996009251575775
51,45,4.32297372574862,0.533073907490699,0,5.8,5.0,0.987528601989144
52,45,3.90549781647062,0.612844799822311,3,6.4,5.0,0.99924838180434
53,45,4.80789678070294,0.602942528735632,0,5.2,5.0,0.999795568794357
54,45,7.35273231010788,0.621315786551169,10,3.4,5.0,0.999791177255566
55,45,10.4148302901593,0.60245132989061,3,2.4,5.0,0.998166989599697
56,45,6.24253615644015,0.604167471819646,16,4.0,5.0,0.992591452676533
57,45,7.81258879685771,0.640053750902327,12,3.2,5.0,0.999911211027892
58,45,3.86025411287447,0.660163806985396,4,6.4,5.0,0.956026703427473
59,45,3.03011194029845,0.685448386917652,5,8.2,5.0,0.98167358035873
60,45,2.77804538582674,0.68495685490588,13,9.0,5.0,0.999732463532784
61,45,3.1095668018243,0.66407762785274,0,8.0,5.0,0.984801365689184
62,45,2.40211706247651,0.628180465322894,4,10.0,5.0,0.91084392434661
63,45,3.67359273739604,0.576418568493531,4,6.8,5.0,0.997130407475109
