WAVE_ID,TEST_ID,PREDICTION,VARIANCE,HITS,AVERAGE,TARGET,FITNESS
2,27,5.00021576576462,0.0,0,0.0,5.0,0.999784280786635
4,27,5.01591538693798,0.0,0,0.0,5.0,0.984333944940537
5,27,0.0,0.0,0,-1.0,5.0,0.0384615384615385
6,27,5.73122704558955,0.0,4,-1.0,5.0,0.0315146959943382
7,27,-0.0042200004302026,0.0,4,-1.0,5.0,0.0384677806803531
8,27,0.0,0.0,0,-0.2,5.0,0.00793650793650794
9,27,0.327652333526849,0.0,1,0.333333333333333,5.0,0.0132148668058137
10,27,58.3515063131236,0.0,6,0.142857142857143,5.0,0.00849989653331818
11,27,67.5249972427563,0.0,3,0.125,5.0,0.00749203936521611
12,27,37.5105387945893,0.0,1,0.666666666666667,5.0,0.98957111287224
13,27,31.5649617302056,0.0,3,0.8,5.0,0.760478404880706
14,27,34.218807536,0.0,11,0.727272727272727,5.0,0.864907901472757
15,27,30.0257627868546,0.0,2,0.833333333333333,5.0,0.974884264263602
16,27,16.2379095858944,0.0,0,1.53846153846154,5.0,0.988054018034409
17,27,16.8023722378025,0.0,1,1.5,5.0,0.880509897729885
18,27,18.7508085397769,0.0,13,1.33333333333333,5.0,0.999192113408118
19,27,20.0425514259658,0.0,7,1.25,5.0,0.959185299295267
20,27,13.28070048435,0.0,7,1.88235294117647,5.0,0.999450786150533
21,27,11.8387359640416,0.0,9,2.11111111111111,5.0,0.996642014827619
22,27,10.8143069170176,0.0,8,2.31578947368421,5.0,0.98149646381979
23,27,9.61189676998277,0.0,9,2.6,5.0,0.996524277366148
24,27,8.89062773721561,0.0,3,2.80952380952381,5.0,0.992381145195822
25,27,8.21057883341643,0.0,10,3.04545454545455,5.0,0.998379022266036
26,27,8.33222124290452,0.0,5,3.0,5.0,0.998889144947563
27,27,7.69960873228964,0.0,6,3.25,5.0,0.992751878828788
28,27,7.62125214897744,0.0,10,3.28,5.0,0.999301417843077
29,27,7.46552200890965,0.0,5,3.34615384615385,5.0,0.994290427440121
30,27,7.02975357147408,0.0,13,3.55555555555556,5.0,0.998505807444955
31,27,6.9951298281361,0.0,10,3.57142857142857,5.0,0.995153431959617
32,27,6.48335231604012,0.0,6,3.86206896551724,5.0,0.98996371796605
33,27,6.20609535155165,0.0,3,4.03333333333333,5.0,0.992311329368342
34,27,6.1482856454932,0.0,3,4.06451612903226,5.0,0.99749826899463
35,27,6.27818890577493,0.0,3,4.0,5.0,0.972583922634458
36,27,6.34533948452747,0.0,14,3.93939393939394,5.0,0.999186301031031
37,27,6.43824474576656,0.0,6,3.88235294117647,5.0,0.998852125513449
38,27,5.99685243343896,0.0,4,4.14285714285714,5.0,0.963734364277055
39,27,6.01089755710676,0.0,4,4.16666666666667,5.0,0.989219919295494
40,27,6.0500442652232,0.0,10,4.13513513513514,5.0,0.995725716864371
41,27,6.08783308262249,0.0,5,4.10526315789474,5.0,0.998093135980333
42,27,5.92013468300212,0.0,10,4.23076923076923,5.0,0.989076858739016
43,27,5.88209485732453,0.0,11,4.225,5.0,0.966122988343416
44,27,5.76901706715061,0.0,1,4.34146341463415,5.0,0.989520874334714
45,27,5.59587734230497,0.0,9,4.47619047619048,5.0,0.989343817533135
46,27,5.72557017378825,0.0,4,4.37209302325581,5.0,0.992570542518665
47,27,5.59032982344102,0.0,2,4.45454545454545,5.0,0.978554896599493
48,27,5.65326094520881,0.0,7,4.42222222222222,5.0,0.999994613579384
49,27,5.76033891349573,0.0,12,4.34782608695652,5.0,0.989766885636448
50,27,5.69498090583657,0.0,5,4.38297872340426,5.0,0.991175967870925
